ts_code,symbol,name,sw_l1_code,sw_l1_name,sw_l2_code,sw_l2_name,sw_l3_code,sw_l3_name,in_date,fetch_date,data_source
300977.SZ,300977,深圳瑞捷,801720.SI,建筑装饰,801726.SI,工程咨询服务Ⅱ,857261.SI,工程咨询服务Ⅲ,20210730,2026-08-01,tushare
301027.SZ,301027,华蓝集团,801720.SI,建筑装饰,801726.SI,工程咨询服务Ⅱ,857261.SI,工程咨询服务Ⅲ,20210730,2026-08-01,tushare
920003.BJ,920003.BJ,中诚咨询,801720.SI,建筑装饰,801726.SI,工程咨询服务Ⅱ,857261.SI,工程咨询服务Ⅲ,20251106,2026-08-01,tushare
920208.BJ,920208.BJ,青矩技术,801720.SI,建筑装饰,801726.SI,工程咨询服务Ⅱ,857261.SI,工程咨询服务Ⅲ,20230407,2026-08-01,tushare
301390.SZ,301390,经纬股份,801720.SI,建筑装饰,801726.SI,工程咨询服务Ⅱ,857261.SI,工程咨询服务Ⅲ,20240730,2026-08-01,tushare
603257.SH,603257,中国瑞林,801720.SI,建筑装饰,801726.SI,工程咨询服务Ⅱ,857261.SI,工程咨询服务Ⅲ,20250314,2026-08-01,tushare
600720.SH,600720,中交设计,801720.SI,建筑装饰,801726.SI,工程咨询服务Ⅱ,857261.SI,工程咨询服务Ⅲ,20240119,2026-08-01,tushare
000922.SZ,000922,佳电股份,801730.SI,电力设备,801731.SI,电机Ⅱ,850741.SI,电机Ⅲ,19990618,2026-08-01,tushare
600580.SH,600580,卧龙电驱,801730.SI,电力设备,801731.SI,电机Ⅱ,850741.SI,电机Ⅲ,20020606,2026-08-01,tushare
002196.SZ,002196,方正电机,801730.SI,电力设备,801731.SI,电机Ⅱ,850741.SI,电机Ⅲ,20071211,2026-08-01,tushare
002249.SZ,002249,大洋电机,801730.SI,电力设备,801731.SI,电机Ⅱ,850741.SI,电机Ⅲ,20080528,2026-08-01,tushare
002576.SZ,002576,通达动力,801730.SI,电力设备,801731.SI,电机Ⅱ,850741.SI,电机Ⅲ,20110420,2026-08-01,tushare
603988.SH,603988,中电电机,801730.SI,电力设备,801731.SI,电机Ⅱ,850741.SI,电机Ⅲ,20140124,2026-08-01,tushare
300660.SZ,300660,江苏雷利,801730.SI,电力设备,801731.SI,电机Ⅱ,850741.SI,电机Ⅲ,20170522,2026-08-01,tushare
300626.SZ,300626,华瑞股份,801730.SI,电力设备,801731.SI,电机Ⅱ,850741.SI,电机Ⅲ,20170310,2026-08-01,tushare
603320.SH,603320,迪贝电气,801730.SI,电力设备,801731.SI,电机Ⅱ,850741.SI,电机Ⅲ,20170419,2026-08-01,tushare
002801.SZ,002801,微光股份,801730.SI,电力设备,801731.SI,电机Ⅱ,850741.SI,电机Ⅲ,20160622,2026-08-01,tushare
002823.SZ,002823,凯中精密,801730.SI,电力设备,801731.SI,电机Ⅱ,850741.SI,电机Ⅲ,20161124,2026-08-01,tushare
603728.SH,603728,鸣志电器,801730.SI,电力设备,801731.SI,电机Ⅱ,850741.SI,电机Ⅲ,20170504,2026-08-01,tushare
002892.SZ,002892,科力尔,801730.SI,电力设备,801731.SI,电机Ⅱ,850741.SI,电机Ⅲ,20170807,2026-08-01,tushare
603489.SH,603489,八方股份,801730.SI,电力设备,801731.SI,电机Ⅱ,850741.SI,电机Ⅲ,20190927,2026-08-01,tushare
301023.SZ,301023,奕帆传动,801730.SI,电力设备,801731.SI,电机Ⅱ,850741.SI,电机Ⅲ,20210705,2026-08-01,tushare
300907.SZ,300907,康平科技,801730.SI,电力设备,801731.SI,电机Ⅱ,850741.SI,电机Ⅲ,20201110,2026-08-01,tushare
003021.SZ,003021,兆威机电,801730.SI,电力设备,801731.SI,电机Ⅱ,850741.SI,电机Ⅲ,20201125,2026-08-01,tushare
603819.SH,603819,神力股份,801730.SI,电力设备,801731.SI,电机Ⅱ,850741.SI,电机Ⅲ,20161107,2026-08-01,tushare
301226.SZ,301226,祥明智能,801730.SI,电力设备,801731.SI,电机Ⅱ,850741.SI,电机Ⅲ,20220311,2026-08-01,tushare
920100.BJ,920100.BJ,三协电机,801730.SI,电力设备,801731.SI,电机Ⅱ,850741.SI,电机Ⅲ,20250908,2026-08-01,tushare
301696.SZ,301696,三瑞智能,801730.SI,电力设备,801731.SI,电机Ⅱ,850741.SI,电机Ⅲ,20260323,2026-08-01,tushare
603344.SH,603344,星德胜,801730.SI,电力设备,801731.SI,电机Ⅱ,850741.SI,电机Ⅲ,20240301,2026-08-01,tushare
002176.SZ,002176,江特电机,801730.SI,电力设备,801731.SI,电机Ⅱ,850741.SI,电机Ⅲ,20240730,2026-08-01,tushare
603350.SH,603350,安乃达,801730.SI,电力设备,801731.SI,电机Ⅱ,850741.SI,电机Ⅲ,20240614,2026-08-01,tushare
600416.SH,600416,湘电股份,801730.SI,电力设备,801731.SI,电机Ⅱ,850741.SI,电机Ⅲ,20240730,2026-08-01,tushare
603370.SH,603370,华新精科,801730.SI,电力设备,801731.SI,电机Ⅱ,850741.SI,电机Ⅲ,20250822,2026-08-01,tushare
920011.BJ,920011.BJ,晨光电机,801730.SI,电力设备,801731.SI,电机Ⅱ,850741.SI,电机Ⅲ,20260327,2026-08-01,tushare
301502.SZ,301502,华阳智能,801730.SI,电力设备,801731.SI,电机Ⅱ,850741.SI,电机Ⅲ,20240119,2026-08-01,tushare
600875.SH,600875,东方电气,801730.SI,电力设备,801733.SI,其他电源设备Ⅱ,857331.SI,综合电力设备商,19951010,2026-08-01,tushare
601727.SH,601727,上海电气,801730.SI,电力设备,801733.SI,其他电源设备Ⅱ,857331.SI,综合电力设备商,20081111,2026-08-01,tushare
002630.SZ,002630,*ST华西,801730.SI,电力设备,801733.SI,其他电源设备Ⅱ,857334.SI,火电设备,20111104,2026-08-01,tushare
002534.SZ,002534,西子洁能,801730.SI,电力设备,801733.SI,其他电源设备Ⅱ,857334.SI,火电设备,20210730,2026-08-01,tushare
002255.SZ,002255,海陆重工,801730.SI,电力设备,801733.SI,其他电源设备Ⅱ,857334.SI,火电设备,20210730,2026-08-01,tushare
600786.SH,600786,东方锅炉(退市),801730.SI,电力设备,801733.SI,其他电源设备Ⅱ,857334.SI,火电设备,19961227,2026-08-01,tushare
600405.SH,600405,动力源,801730.SI,电力设备,801733.SI,其他电源设备Ⅱ,857336.SI,其他电源设备Ⅲ,20040324,2026-08-01,tushare
002364.SZ,002364,中恒电气,801730.SI,电力设备,801733.SI,其他电源设备Ⅱ,857336.SI,其他电源设备Ⅲ,20100210,2026-08-01,tushare
002518.SZ,002518,科士达,801730.SI,电力设备,801733.SI,其他电源设备Ⅱ,857336.SI,其他电源设备Ⅲ,20101124,2026-08-01,tushare
300153.SZ,300153,科泰电源,801730.SI,电力设备,801733.SI,其他电源设备Ⅱ,857336.SI,其他电源设备Ⅲ,20101220,2026-08-01,tushare
002335.SZ,002335,科华数据,801730.SI,电力设备,801733.SI,其他电源设备Ⅱ,857336.SI,其他电源设备Ⅲ,20091224,2026-08-01,tushare
920110.BJ,920110.BJ,雷特科技,801730.SI,电力设备,801733.SI,其他电源设备Ⅱ,857336.SI,其他电源设备Ⅲ,20221206,2026-08-01,tushare
300376.SZ,300376,易事特,801730.SI,电力设备,801733.SI,其他电源设备Ⅱ,857336.SI,其他电源设备Ⅲ,20140108,2026-08-01,tushare
300693.SZ,300693,盛弘股份,801730.SI,电力设备,801733.SI,其他电源设备Ⅱ,857336.SI,其他电源设备Ⅲ,20170807,2026-08-01,tushare
300491.SZ,300491,通合科技,801730.SI,电力设备,801733.SI,其他电源设备Ⅱ,857336.SI,其他电源设备Ⅲ,20151231,2026-08-01,tushare
002851.SZ,002851,麦格米特,801730.SI,电力设备,801733.SI,其他电源设备Ⅱ,857336.SI,其他电源设备Ⅲ,20170224,2026-08-01,tushare
300713.SZ,300713,英可瑞,801730.SI,电力设备,801733.SI,其他电源设备Ⅱ,857336.SI,其他电源设备Ⅲ,20171030,2026-08-01,tushare
300820.SZ,300820,英杰电气,801730.SI,电力设备,801733.SI,其他电源设备Ⅱ,857336.SI,其他电源设备Ⅲ,20200204,2026-08-01,tushare
301590.SZ,301590,优优绿能,801730.SI,电力设备,801733.SI,其他电源设备Ⅱ,857336.SI,其他电源设备Ⅲ,20250516,2026-08-01,tushare
300870.SZ,300870,欧陆通,801730.SI,电力设备,801733.SI,其他电源设备Ⅱ,857336.SI,其他电源设备Ⅲ,20200807,2026-08-01,tushare
301516.SZ,301516,中远通,801730.SI,电力设备,801733.SI,其他电源设备Ⅱ,857336.SI,其他电源设备Ⅲ,20231117,2026-08-01,tushare
002227.SZ,002227,*ST特迅,801730.SI,电力设备,801733.SI,其他电源设备Ⅱ,857336.SI,其他电源设备Ⅲ,20220729,2026-08-01,tushare
600482.SH,600482,中国动力,801730.SI,电力设备,801733.SI,其他电源设备Ⅱ,857336.SI,其他电源设备Ⅲ,20220729,2026-08-01,tushare
688551.SH,688551,科威尔,801730.SI,电力设备,801733.SI,其他电源设备Ⅱ,857336.SI,其他电源设备Ⅲ,20210730,2026-08-01,tushare
600212.SH,600212,绿能慧充,801730.SI,电力设备,801733.SI,其他电源设备Ⅱ,857336.SI,其他电源设备Ⅲ,20230704,2026-08-01,tushare
002366.SZ,002366,融发核电,801730.SI,电力设备,801733.SI,其他电源设备Ⅱ,857336.SI,其他电源设备Ⅲ,20210730,2026-08-01,tushare
301157.SZ,301157,华塑科技,801730.SI,电力设备,801733.SI,其他电源设备Ⅱ,857336.SI,其他电源设备Ⅲ,20230309,2026-08-01,tushare
300593.SZ,300593,新雷能,801730.SI,电力设备,801733.SI,其他电源设备Ⅱ,857336.SI,其他电源设备Ⅲ,20161226,2026-08-01,tushare
688411.SH,688411,海博思创,801730.SI,电力设备,801733.SI,其他电源设备Ⅱ,857336.SI,其他电源设备Ⅲ,20250110,2026-08-01,tushare
688719.SH,688719,爱科赛博,801730.SI,电力设备,801733.SI,其他电源设备Ⅱ,857336.SI,其他电源设备Ⅲ,20230908,2026-08-01,tushare
002951.SZ,002951,金时科技,801730.SI,电力设备,801733.SI,其他电源设备Ⅱ,857336.SI,其他电源设备Ⅲ,20250811,2026-08-01,tushare
301669.SZ,301669,高特电子,801730.SI,电力设备,801733.SI,其他电源设备Ⅱ,857336.SI,其他电源设备Ⅲ,20260522,2026-08-01,tushare
300372.SZ,300372,欣泰退(退市),801730.SI,电力设备,801733.SI,其他电源设备Ⅱ,857336.SI,其他电源设备Ⅲ,20140108,2026-08-01,tushare
002665.SZ,002665,ST航高(退市),801730.SI,电力设备,801733.SI,其他电源设备Ⅱ,857336.SI,其他电源设备Ⅲ,20210730,2026-08-01,tushare
600590.SH,600590,泰豪科技,801730.SI,电力设备,801733.SI,其他电源设备Ⅱ,857336.SI,其他电源设备Ⅲ,20260701,2026-08-01,tushare
600438.SH,600438,通威股份,801730.SI,电力设备,801735.SI,光伏设备,857351.SI,硅料硅片,20040301,2026-08-01,tushare
002129.SZ,002129,TCL中环,801730.SI,电力设备,801735.SI,光伏设备,857351.SI,硅料硅片,20170629,2026-08-01,tushare
688303.SH,688303,大全能源,801730.SI,电力设备,801735.SI,光伏设备,857351.SI,硅料硅片,20210709,2026-08-01,tushare
600481.SH,600481,双良节能,801730.SI,电力设备,801735.SI,光伏设备,857351.SI,硅料硅片,20230704,2026-08-01,tushare
603185.SH,603185,弘元绿能,801730.SI,电力设备,801735.SI,光伏设备,857351.SI,硅料硅片,20230704,2026-08-01,tushare
603398.SH,603398,*ST沐邦,801730.SI,电力设备,801735.SI,光伏设备,857351.SI,硅料硅片,20230704,2026-08-01,tushare
300345.SZ,300345,华民股份,801730.SI,电力设备,801735.SI,光伏设备,857351.SI,硅料硅片,20240730,2026-08-01,tushare
002459.SZ,002459,晶澳科技,801730.SI,电力设备,801735.SI,光伏设备,857352.SI,光伏电池组件,20100809,2026-08-01,tushare
300118.SZ,300118,东方日升,801730.SI,电力设备,801735.SI,光伏设备,857352.SI,光伏电池组件,20100818,2026-08-01,tushare
002506.SZ,002506,协鑫集成,801730.SI,电力设备,801735.SI,光伏设备,857352.SI,光伏电池组件,20111010,2026-08-01,tushare
688223.SH,688223,晶科能源,801730.SI,电力设备,801735.SI,光伏设备,857352.SI,光伏电池组件,20220107,2026-08-01,tushare
300393.SZ,300393,中来股份,801730.SI,电力设备,801735.SI,光伏设备,857352.SI,光伏电池组件,20140116,2026-08-01,tushare
301636.SZ,301636,泽润新能,801730.SI,电力设备,801735.SI,光伏设备,857352.SI,光伏电池组件,20250418,2026-08-01,tushare
688599.SH,688599,天合光能,801730.SI,电力设备,801735.SI,光伏设备,857352.SI,光伏电池组件,20200602,2026-08-01,tushare
601012.SH,601012,隆基绿能,801730.SI,电力设备,801735.SI,光伏设备,857352.SI,光伏电池组件,20220729,2026-08-01,tushare
002865.SZ,002865,钧达股份,801730.SI,电力设备,801735.SI,光伏设备,857352.SI,光伏电池组件,20220729,2026-08-01,tushare
600732.SH,600732,爱旭股份,801730.SI,电力设备,801735.SI,光伏设备,857352.SI,光伏电池组件,20201218,2026-08-01,tushare
688472.SH,688472,阿特斯,801730.SI,电力设备,801735.SI,光伏设备,857352.SI,光伏电池组件,20230526,2026-08-01,tushare
688429.SH,688429,时创能源,801730.SI,电力设备,801735.SI,光伏设备,857352.SI,光伏电池组件,20230609,2026-08-01,tushare
002056.SZ,002056,横店东磁,801730.SI,电力设备,801735.SI,光伏设备,857352.SI,光伏电池组件,20230704,2026-08-01,tushare
300080.SZ,300080,易成新能,801730.SI,电力设备,801735.SI,光伏设备,857352.SI,光伏电池组件,20230704,2026-08-01,tushare
600537.SH,600537,*ST亿晶,801730.SI,电力设备,801735.SI,光伏设备,857352.SI,光伏电池组件,20100531,2026-08-01,tushare
920985.BJ,920985.BJ,海泰新能,801730.SI,电力设备,801735.SI,光伏设备,857352.SI,光伏电池组件,20220829,2026-08-01,tushare
920770.BJ,920770.BJ,艾能聚,801730.SI,电力设备,801735.SI,光伏设备,857352.SI,光伏电池组件,20230224,2026-08-01,tushare
300051.SZ,300051,琏升科技,801730.SI,电力设备,801735.SI,光伏设备,857352.SI,光伏电池组件,20240408,2026-08-01,tushare
300093.SZ,300093,金刚光伏,801730.SI,电力设备,801735.SI,光伏设备,857352.SI,光伏电池组件,20240730,2026-08-01,tushare
301168.SZ,301168,通灵股份,801730.SI,电力设备,801735.SI,光伏设备,857352.SI,光伏电池组件,20240730,2026-08-01,tushare
301278.SZ,301278,快可电子,801730.SI,电力设备,801735.SI,光伏设备,857352.SI,光伏电池组件,20240730,2026-08-01,tushare
300716.SZ,300716,*ST泉为,801730.SI,电力设备,801735.SI,光伏设备,857352.SI,光伏电池组件,20250811,2026-08-01,tushare
301030.SZ,301030,*ST仕净,801730.SI,电力设备,801735.SI,光伏设备,857352.SI,光伏电池组件,20260701,2026-08-01,tushare
688348.SH,688348,昱能科技,801730.SI,电力设备,801735.SI,光伏设备,857353.SI,逆变器,20220520,2026-08-01,tushare
300274.SZ,300274,阳光电源,801730.SI,电力设备,801735.SI,光伏设备,857353.SI,逆变器,20111024,2026-08-01,tushare
300763.SZ,300763,锦浪科技,801730.SI,电力设备,801735.SI,光伏设备,857353.SI,逆变器,20190318,2026-08-01,tushare
300827.SZ,300827,上能电气,801730.SI,电力设备,801735.SI,光伏设备,857353.SI,逆变器,20200402,2026-08-01,tushare
688390.SH,688390,固德威,801730.SI,电力设备,801735.SI,光伏设备,857353.SI,逆变器,20200821,2026-08-01,tushare
688032.SH,688032,禾迈股份,801730.SI,电力设备,801735.SI,光伏设备,857353.SI,逆变器,20211203,2026-08-01,tushare
605117.SH,605117,德业股份,801730.SI,电力设备,801735.SI,光伏设备,857353.SI,逆变器,20230704,2026-08-01,tushare
688717.SH,688717,艾罗能源,801730.SI,电力设备,801735.SI,光伏设备,857353.SI,逆变器,20231222,2026-08-01,tushare
301658.SZ,301658,首航新能,801730.SI,电力设备,801735.SI,光伏设备,857353.SI,逆变器,20250314,2026-08-01,tushare
002150.SZ,002150,正泰电源,801730.SI,电力设备,801735.SI,光伏设备,857353.SI,逆变器,20260701,2026-08-01,tushare
920007.BJ,920007.BJ,酉立智能,801730.SI,电力设备,801735.SI,光伏设备,857354.SI,光伏辅材,20250808,2026-08-01,tushare
001269.SZ,001269,欧晶科技,801730.SI,电力设备,801735.SI,光伏设备,857354.SI,光伏辅材,20220826,2026-08-01,tushare
301266.SZ,301266,宇邦新材,801730.SI,电力设备,801735.SI,光伏设备,857354.SI,光伏辅材,20220520,2026-08-01,tushare
688408.SH,688408,中信博,801730.SI,电力设备,801735.SI,光伏设备,857354.SI,光伏辅材,20200811,2026-08-01,tushare
603212.SH,603212,赛伍技术,801730.SI,电力设备,801735.SI,光伏设备,857354.SI,光伏辅材,20200416,2026-08-01,tushare
688680.SH,688680,海优新材,801730.SI,电力设备,801735.SI,光伏设备,857354.SI,光伏辅材,20210108,2026-08-01,tushare
688560.SH,688560,明冠新材,801730.SI,电力设备,801735.SI,光伏设备,857354.SI,光伏辅材,20201214,2026-08-01,tushare
920167.BJ,920167.BJ,同享科技,801730.SI,电力设备,801735.SI,光伏设备,857354.SI,光伏辅材,20200727,2026-08-01,tushare
603628.SH,603628,清源股份,801730.SI,电力设备,801735.SI,光伏设备,857354.SI,光伏辅材,20161226,2026-08-01,tushare
600207.SH,600207,安彩高科,801730.SI,电力设备,801735.SI,光伏设备,857354.SI,光伏辅材,20180713,2026-08-01,tushare
002623.SZ,002623,亚玛顿,801730.SI,电力设备,801735.SI,光伏设备,857354.SI,光伏辅材,20210730,2026-08-01,tushare
601865.SH,601865,福莱特,801730.SI,电力设备,801735.SI,光伏设备,857354.SI,光伏辅材,20210730,2026-08-01,tushare
300842.SZ,300842,帝科股份,801730.SI,电力设备,801735.SI,光伏设备,857354.SI,光伏辅材,20210730,2026-08-01,tushare
003022.SZ,003022,联泓新科,801730.SI,电力设备,801735.SI,光伏设备,857354.SI,光伏辅材,20210730,2026-08-01,tushare
603806.SH,603806,福斯特,801730.SI,电力设备,801735.SI,光伏设备,857354.SI,光伏辅材,20140106,2026-08-01,tushare
688503.SH,688503,聚和材料,801730.SI,电力设备,801735.SI,光伏设备,857354.SI,光伏辅材,20230704,2026-08-01,tushare
000159.SZ,000159,国际实业,801730.SI,电力设备,801735.SI,光伏设备,857354.SI,光伏辅材,20240730,2026-08-01,tushare
002079.SZ,002079,苏州固锝,801730.SI,电力设备,801735.SI,光伏设备,857354.SI,光伏辅材,20260701,2026-08-01,tushare
603381.SH,603381,永臻股份,801730.SI,电力设备,801735.SI,光伏设备,857354.SI,光伏辅材,20240614,2026-08-01,tushare
002610.SZ,002610,ST爱康(退市),801730.SI,电力设备,801735.SI,光伏设备,857354.SI,光伏辅材,20110803,2026-08-01,tushare
600401.SH,600401,退市海润(退市),801730.SI,电力设备,801735.SI,光伏设备,857354.SI,光伏辅材,20140221,2026-08-01,tushare
688726.SH,688726,拉普拉斯,801730.SI,电力设备,801735.SI,光伏设备,857355.SI,光伏加工设备,20241011,2026-08-01,tushare
300316.SZ,300316,晶盛机电,801730.SI,电力设备,801735.SI,光伏设备,857355.SI,光伏加工设备,20120427,2026-08-01,tushare
688147.SH,688147,微导纳米,801730.SI,电力设备,801735.SI,光伏设备,857355.SI,光伏加工设备,20221208,2026-08-01,tushare
603396.SH,603396,金辰股份,801730.SI,电力设备,801735.SI,光伏设备,857355.SI,光伏加工设备,20171010,2026-08-01,tushare
920368.BJ,920368.BJ,连城数控,801730.SI,电力设备,801735.SI,光伏设备,857355.SI,光伏加工设备,20200727,2026-08-01,tushare
000821.SZ,000821,ST京机,801730.SI,电力设备,801735.SI,光伏设备,857355.SI,光伏加工设备,20220729,2026-08-01,tushare
688556.SH,688556,高测股份,801730.SI,电力设备,801735.SI,光伏设备,857355.SI,光伏加工设备,20210730,2026-08-01,tushare
300776.SZ,300776,帝尔激光,801730.SI,电力设备,801735.SI,光伏设备,857355.SI,光伏加工设备,20210730,2026-08-01,tushare
300751.SZ,300751,迈为股份,801730.SI,电力设备,801735.SI,光伏设备,857355.SI,光伏加工设备,20210730,2026-08-01,tushare
688516.SH,688516,奥特维,801730.SI,电力设备,801735.SI,光伏设备,857355.SI,光伏加工设备,20200506,2026-08-01,tushare
300724.SZ,300724,捷佳伟创,801730.SI,电力设备,801735.SI,光伏设备,857355.SI,光伏加工设备,20210730,2026-08-01,tushare
920414.BJ,920414.BJ,欧普泰,801730.SI,电力设备,801735.SI,光伏设备,857355.SI,光伏加工设备,20221206,2026-08-01,tushare
688349.SH,688349,三一重能,801730.SI,电力设备,801736.SI,风电设备,857361.SI,风电整机,20220602,2026-08-01,tushare
002202.SZ,002202,金风科技,801730.SI,电力设备,801736.SI,风电设备,857361.SI,风电整机,20071225,2026-08-01,tushare
